unique_id,team_name,position,value,pred_Naive,pred_LGBMRegressor_no_exog,pred_LGBMRegressor_with_exog,pred_LSTMWithReLU,pred_season,picked_Naive,captain_Naive,first_xi_Naive,season,picked_time,picked_LGBMRegressor_no_exog,captain_LGBMRegressor_no_exog,first_xi_LGBMRegressor_no_exog,picked_LGBMRegressor_with_exog,captain_LGBMRegressor_with_exog,first_xi_LGBMRegressor_with_exog,picked_LSTMWithReLU,captain_LSTMWithReLU,first_xi_LSTMWithReLU
Massimo Luongo,Ipswich,MID,45.0,2.0,0.6301262676245016,1.852928372705001,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Mateusz Lis,Southampton,GK,40.0,0.0,0.16407901981211365,1.2895696384916264,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Matheus França de Oliveira,Crystal Palace,MID,45.0,0.0,0.5178340601657048,0.488319431302682,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Matheus Luiz Nunes,Manchester City,MID,50.0,0.0,0.7015226683847722,0.671262679654302,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Matheus Santos Carneiro Da Cunha,Wolves,FWD,65.0,1.0,2.6606605011260647,2.6136556624086285,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Mathias Jensen,Brentford,MID,55.0,2.0,2.865651839675092,2.5352859882761014,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Mathias Jorgensen,Brentford,DEF,45.0,0.0,0.8189596409911988,0.9248782521915367,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Mats Wieffer,Brighton,MID,50.0,6.0,0.9425295048310282,1.3836651803104818,6.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,1.0,0,1.0
Matt Doherty,Wolves,DEF,45.0,1.0,1.6415023631934746,1.7104007122030946,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Matt Targett,Newcastle,DEF,40.0,0.0,0.3129252573511788,0.3303554616163609,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Matt Turner,Nottingham,GK,40.0,0.0,0.4235776595641136,0.5749318525643762,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Matthijs de Ligt,Manchester Utd,DEF,50.0,1.0,0.2844135064684482,1.4652544910071006,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Matty Cash,Aston Villa,DEF,45.0,2.0,1.968009798025091,2.3988990464669935,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Matz Sels,Nottingham,GK,45.0,3.0,2.6552876183141922,2.7311707127470712,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Max Aarons,Bournemouth,DEF,45.0,0.0,0.9750671005808759,0.9473626775616187,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Max Kilman,West Ham,DEF,45.0,1.0,0.2844135064684482,0.4087713447930904,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Maxwel Cornet,West Ham,MID,50.0,0.0,0.4785384637533307,0.44461549467963957,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Michael Golding,Leicester,MID,45.0,0.0,0.16407901981211365,0.4265662289981638,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Michael Keane,Everton,DEF,40.0,1.0,2.1070255952857715,2.493733726778758,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Michail Antonio,West Ham,FWD,55.0,2.0,2.9303990189440494,3.030541807547752,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Micky van de Ven,Tottenham,DEF,45.0,2.0,3.0424458664449943,2.7838188796814403,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Miguel Almirón Rejala,Newcastle,MID,60.0,0.0,1.4755129246612717,1.2961312639378033,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Mikey Moore,Tottenham,MID,45.0,0.0,0.8656589496334399,0.9467521076429916,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Mikkel Damsgaard,Brentford,MID,50.0,1.0,2.0191122120032943,1.9190861379962534,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Milos Kerkez,Bournemouth,DEF,45.0,1.0,1.7033263076743788,1.8412010717599352,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Miodrag Pivaš,Newcastle,DEF,40.0,0.0,0.16407901981211365,0.8794540998909157,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Mitoma Kaoru,Brighton,MID,65.0,8.0,1.6984321616607592,2.081017677239507,8.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,1.0,0,1.0
Mohammed Kudus,West Ham,MID,65.0,2.0,3.9948783636677314,4.089020728913074,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Moisés Caicedo Corozo,Chelsea,MID,50.0,1.0,4.09032109564499,3.421408159862996,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,1.0,0,0.0,0.0,0,,0.0,0,
Morgan Gibbs-White,Nottingham,MID,65.0,2.0,3.225438300326355,2.967813197759492,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Morgan Rogers,Aston Villa,MID,50.0,2.0,2.8839220014722153,3.22829678714997,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Moussa Diaby,Aston Villa,MID,65.0,0.0,2.0100493525344656,2.340219998169218,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Murillo Santiago Costa dos Santos,Nottingham,DEF,45.0,2.0,2.2924428487412483,2.2151782182535524,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Mykhailo Mudryk,Chelsea,MID,65.0,0.0,1.8765704433334705,2.0490021345663565,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Myles Lewis-Skelly,Arsenal,MID,45.0,0.0,0.31286657898243486,0.39921080603374004,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Myles Peart-Harris,Brentford,MID,45.0,0.0,0.3180291380400832,0.3245363426739569,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Naouirou Ahamada,Crystal Palace,MID,45.0,0.0,0.439677589080622,0.43556181485588796,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Nathan Aké,Manchester City,DEF,55.0,0.0,1.7197549697866334,1.7619009361399025,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Nathan Broadhead,Ipswich,MID,50.0,0.0,0.16407901981211365,1.2766972428367334,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Nathan Collins,Brentford,DEF,45.0,6.0,3.0339399516872008,2.378096472254092,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Nathan Fraser,Wolves,FWD,45.0,0.0,0.47239018913966624,0.49987972130703523,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Nathan Patterson,Everton,DEF,45.0,0.0,0.5164043240011948,1.3082963552952225,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Nathan Wood-Gordon,Southampton,DEF,40.0,0.0,0.16407901981211365,1.2628839974798975,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Nathaniel Clyne,Crystal Palace,DEF,45.0,0.0,2.6214643877412196,1.8359817076682086,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Nathaniel Phillips,Liverpool,DEF,40.0,0.0,0.31286657898243486,0.39177980942603274,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Nayef Aguerd,West Ham,DEF,45.0,0.0,0.4314461142444571,0.42903600557511196,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Neal Maupay,Everton,FWD,50.0,0.0,0.9076331759236974,1.5005129989263637,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Neco Williams,Nottingham,DEF,45.0,1.0,1.7479964560674381,1.5885826013699587,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Niclas Füllkrug,West Ham,FWD,70.0,1.0,0.2844135064684482,1.109352572923499,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Nico O'Reilly,Manchester City,MID,50.0,0.0,0.16407901981211365,0.9385411057235803,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Nicolas Jackson,Chelsea,FWD,75.0,2.0,3.597092532753832,4.491767283874873,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Nicolás Domínguez,Nottingham,MID,50.0,1.0,2.028519351600566,2.0096115587760592,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Nikola Milenković,Nottingham,DEF,45.0,0.0,0.16407901981211365,0.8051432523816359,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Noni Madueke,Chelsea,MID,65.0,0.0,1.711508636465795,2.198017421288482,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Norberto Bercique Gomes Betuncal,Everton,FWD,50.0,1.0,1.567071555146687,1.46071766652324,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Norberto Murara Neto,Bournemouth,GK,45.0,4.0,2.6679024593305587,2.8198478604645887,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Nélson Cabral Semedo,Wolves,DEF,45.0,0.0,1.4122434352789877,1.0552735097529764,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Odeluga Offiah,Brighton,DEF,40.0,0.0,0.7631243502502011,0.7450257028267159,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Odsonne Edouard,Crystal Palace,FWD,55.0,1.0,1.9843012604544958,2.044066852581249,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Odysseas Vlachodimos,Newcastle,GK,45.0,0.0,0.16407901981211365,0.9318571273951054,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Ola Aina,Nottingham,DEF,45.0,1.0,0.2844135064684482,1.10007584882966,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Oleksandr Zinchenko,Arsenal,DEF,50.0,6.0,2.7141694188049446,3.0156853592937343,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Oliver Skipp,Tottenham,MID,50.0,0.0,0.8337957811665011,0.8618928531932168,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Ollie Watkins,Aston Villa,FWD,90.0,2.0,4.527514901823455,4.910488396853875,5.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,1.0,0,0.0
Omar Richards,Nottingham,DEF,45.0,0.0,0.31286657898243486,0.33998044342668166,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Omari Giraud-Hutchinson,Ipswich,MID,55.0,1.0,0.2844135064684482,1.6189912376736144,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Omari Kellyman,Chelsea,MID,45.0,0.0,0.16407901981211365,0.9864111567222976,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Oscar Bobb,Manchester City,MID,50.0,0.0,0.6348698340616286,0.6530549876721979,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Pablo Sarabia,Wolves,MID,55.0,1.0,2.630729925559649,2.433777222572835,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Pape Matar Sarr,Tottenham,MID,50.0,2.0,2.171486605249367,2.4706642218103165,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Pascal Groß,Brighton,MID,65.0,0.0,1.6655473478603695,1.7180185673914699,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Patson Daka,Leicester,FWD,50.0,0.0,0.16407901981211365,1.0598255294654444,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Pau Torres,Aston Villa,DEF,45.0,2.0,2.7278095532270843,2.974552960775478,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Paul Onuachu,Southampton,FWD,50.0,0.0,0.16407901981211365,1.0598255294654444,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Pedro Cardoso de Lima,Wolves,DEF,40.0,0.0,0.16407901981211365,0.5958284556022704,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Pedro Lomba Neto,Chelsea,MID,65.0,1.0,0.2844135064684482,1.2584445984192434,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Pervis Estupiñán,Brighton,DEF,50.0,0.0,0.8866596079758531,0.6230872124477878,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Phil Foden,Manchester City,MID,95.0,1.0,2.81302525562612,5.462599739894754,3.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,1.0,0,1.0,0.0,0,
Philip Billing,Bournemouth,MID,50.0,1.0,1.4984435722165863,1.4761105300942234,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Pierre-Emile Højbjerg,Tottenham,MID,50.0,0.0,1.0857496842757746,0.9214113856297375,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Radu Drăgușin,Tottenham,DEF,45.0,0.0,0.16407901981211365,0.7636468470355718,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Raheem Sterling,Chelsea,MID,70.0,0.0,3.0213210624666336,3.084891037803639,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Rasmus Højlund,Manchester Utd,FWD,70.0,0.0,3.419617346195955,3.1306986365698464,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Rayan Aït-Nouri,Wolves,DEF,45.0,1.0,2.4838092430283405,2.2334899340425305,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Raúl Jiménez,Fulham,FWD,55.0,1.0,2.4870338023927054,2.418099882623996,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Reece James,Chelsea,DEF,50.0,0.0,0.49536185492125945,0.5795123727370146,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Reiss Nelson,Arsenal,MID,50.0,0.0,0.7005903210169337,0.6988066462372904,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Remi Matthews,Crystal Palace,GK,40.0,0.0,0.3097519572858464,0.37951052484885295,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Renato Palma Veiga,Chelsea,MID,45.0,1.0,0.2844135064684482,1.2584445984192434,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Rhys Williams,Liverpool,DEF,40.0,0.0,0.16407901981211365,0.7833476170074758,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Ricardo Barbosa Pereira,Leicester,DEF,45.0,0.0,0.16407901981211365,1.2628839974798975,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Riccardo Calafiori,Arsenal,DEF,60.0,0.0,0.16407901981211365,0.7545750604876886,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Richarlison de Andrade,Tottenham,FWD,70.0,1.0,2.674807337513716,2.720247965054992,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Rico Henry,Brentford,DEF,45.0,0.0,0.5021257964048976,0.5531591865376337,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Rico Lewis,Manchester City,DEF,45.0,6.0,2.770057304514179,2.4700000906240906,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Rob Holding,Crystal Palace,DEF,45.0,0.0,0.31286657898243486,0.3339473653803361,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Robert Sánchez,Chelsea,GK,45.0,2.0,2.2556051041129006,2.54747115796591,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Robin Olsen,Aston Villa,GK,45.0,0.0,1.5735393969330687,1.7800847229540724,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Rodrigo 'Rodri' Hernandez,Manchester City,MID,65.0,0.0,0.16407901981211365,0.9385411057235803,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Rodrigo Bentancur,Tottenham,MID,50.0,1.0,1.7904309792867725,1.7933458612119748,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Rodrigo Martins Gomes,Wolves,MID,55.0,2.0,0.6301262676245016,1.3399388505988716,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Rodrigo Muniz Carvalho,Fulham,FWD,60.0,2.0,3.2853516944724355,4.514071221181625,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,1.0,0,0.0,0.0,0,
Romain Faivre,Bournemouth,MID,50.0,0.0,0.44793546143118607,0.5098233333379022,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Romelu Lukaku Bolingoli,Chelsea,FWD,65.0,0.0,0.31286657898243486,0.3856888413109703,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Roméo Lavia,Chelsea,MID,45.0,2.0,1.8816779027894928,1.5876545613330704,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Ronnie Edwards,Southampton,DEF,40.0,0.0,0.16407901981211365,1.2628839974798975,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Ross Barkley,Aston Villa,MID,55.0,0.0,0.16407901981211365,0.7258538931000186,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Ross Stewart,Southampton,FWD,45.0,0.0,0.16407901981211365,1.0598255294654444,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Ryan Christie,Bournemouth,MID,50.0,1.0,2.335580981677099,2.3336921973620197,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Ryan Fraser,Newcastle,MID,50.0,0.0,0.31286657898243486,0.3236544504370589,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Ryan Gravenberch,Liverpool,MID,50.0,3.0,2.2375063382299034,2.394251136538102,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Ryan Manning,Southampton,DEF,45.0,0.0,0.16407901981211365,1.2628839974798975,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Ryan Sessegnon,Fulham,DEF,45.0,0.0,0.16407901981211365,0.7327085378283801,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Ryan Trevitt,Brentford,MID,45.0,0.0,0.31286657898243486,0.3244402493021654,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Ryan Yates,Nottingham,MID,50.0,7.0,2.903216930650975,2.519517734767932,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Rúben Gato Alves Dias,Manchester City,DEF,55.0,6.0,3.1264477949091534,2.803954758219138,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Sam Johnstone,Crystal Palace,GK,45.0,0.0,0.7488246362915371,0.523456134949438,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Sam Morsy,Ipswich,MID,50.0,2.0,0.6301262676245016,1.852928372705001,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Sam Szmodics,Ipswich,MID,60.0,1.0,0.2844135064684482,1.6189912376736144,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Samuel Amo-Ameyaw,Southampton,MID,45.0,1.0,0.2844135064684482,1.6189912376736144,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Samuel Edozie,Southampton,MID,50.0,0.0,0.16407901981211365,1.2766972428367334,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Samuel Iling-Junior,Aston Villa,MID,55.0,0.0,0.16407901981211365,0.7258538931000186,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Sandro Tonali,Newcastle,MID,55.0,0.0,0.49276865382133345,0.5660016288928974,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Santiago Bueno,Wolves,DEF,45.0,0.0,0.8464681586823536,0.88644521178477,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Saša Kalajdžić,Wolves,FWD,50.0,0.0,0.16407901981211365,0.6956682371281907,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Saša Lukić,Fulham,MID,50.0,2.0,1.993364294239689,2.203844652717365,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Scott Carson,Manchester City,GK,40.0,0.0,0.31286657898243486,0.4604648486679434,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Scott McTominay,Manchester Utd,MID,50.0,1.0,2.609193091839367,2.4480449971730187,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Sean Longstaff,Newcastle,MID,50.0,3.0,3.2713810582774303,3.505482433086059,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Sepp van den Berg,Liverpool,DEF,40.0,0.0,0.31286657898243486,0.39177980942603274,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Sergio Reguilón,Tottenham,DEF,45.0,0.0,0.3171616271112966,0.34260822563123494,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Shea Charles,Southampton,MID,45.0,0.0,0.16407901981211365,1.2766972428367334,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Simon Adingra,Brighton,MID,55.0,6.0,2.901820296892401,2.6524889897933908,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Solly March,Brighton,MID,65.0,0.0,0.772761863018956,0.41847246855923,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Stefan Bajčetić Maquieira,Liverpool,MID,45.0,0.0,0.16407901981211365,0.9111815388376125,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Stefan Ortega Moreno,Manchester City,GK,55.0,0.0,1.2178799392883837,1.400135033926032,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Stephy Mavididi,Leicester,MID,55.0,1.0,0.2844135064684482,1.6189912376736144,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Steven Benda,Fulham,GK,40.0,0.0,0.31286657898243486,0.37740523860172925,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
