name,opponent_team_name,is_home,season,gameweek,team_name,position,y,y_Naive,y_LGBMRegressor_no_exog,y_LGBMRegressor_with_exog,y_LSTMWithReLU
Richarlison de Andrade,Manchester City,False,24,14,Tottenham,MID,1.0,,,,
Rodrigo Bentancur,Manchester City,False,24,14,Tottenham,MID,0.0,,,,
Yves Bissouma,Manchester City,False,24,14,Tottenham,MID,2.0,,,,
Alejo Véliz,West Ham,True,24,15,Tottenham,FWD,1.0,,,,
Alfie Whiteman,West Ham,True,24,15,Tottenham,GK,0.0,,,,
Ashley Phillips,West Ham,True,24,15,Tottenham,DEF,0.0,,,,
Ben Davies,West Ham,True,24,15,Tottenham,DEF,1.0,,,,
Brandon Austin,West Ham,True,24,15,Tottenham,GK,0.0,,,,
Brennan Johnson,West Ham,True,24,15,Tottenham,MID,2.0,,,,
Bryan Gil Salvatierra,West Ham,True,24,15,Tottenham,MID,1.0,,,,
Cristian Romero,West Ham,True,24,15,Tottenham,DEF,9.0,,,,
Dane Scarlett,West Ham,True,24,15,Tottenham,FWD,0.0,,,,
Dejan Kulusevski,West Ham,True,24,15,Tottenham,MID,1.0,,,,
Destiny Udogie,West Ham,True,24,15,Tottenham,DEF,1.0,,,,
Djed Spence,West Ham,True,24,15,Tottenham,DEF,0.0,,,,
Emerson Aparecido Leite de Souza Junior,West Ham,True,24,15,Tottenham,DEF,0.0,,,,
Fraser Forster,West Ham,True,24,15,Tottenham,GK,0.0,,,,
Giovani Lo Celso,West Ham,True,24,15,Tottenham,MID,2.0,,,,
Guglielmo Vicario,West Ham,True,24,15,Tottenham,GK,2.0,,,,
Heung-Min Son,West Ham,True,24,15,Tottenham,MID,2.0,,,,
James Maddison,West Ham,True,24,15,Tottenham,MID,0.0,,,,
Manor Solomon,West Ham,True,24,15,Tottenham,MID,0.0,,,,
Micky van de Ven,West Ham,True,24,15,Tottenham,DEF,0.0,,,,
Oliver Skipp,West Ham,True,24,15,Tottenham,MID,1.0,,,,
Pape Matar Sarr,West Ham,True,24,15,Tottenham,MID,1.0,,,,
Pedro Porro,West Ham,True,24,15,Tottenham,DEF,5.0,,,,
Pierre-Emile Højbjerg,West Ham,True,24,15,Tottenham,MID,2.0,,,,
Richarlison de Andrade,West Ham,True,24,15,Tottenham,MID,1.0,,,,
Rodrigo Bentancur,West Ham,True,24,15,Tottenham,MID,0.0,,,,
Yves Bissouma,West Ham,True,24,15,Tottenham,MID,2.0,,,,
Alejo Véliz,Newcastle,True,24,16,Tottenham,FWD,0.0,,,,
Alfie Whiteman,Newcastle,True,24,16,Tottenham,GK,0.0,,,,
Ashley Phillips,Newcastle,True,24,16,Tottenham,DEF,0.0,,,,
Ben Davies,Newcastle,True,24,16,Tottenham,DEF,2.0,,,,
Brandon Austin,Newcastle,True,24,16,Tottenham,GK,0.0,,,,
Brennan Johnson,Newcastle,True,24,16,Tottenham,MID,3.0,,,,
Bryan Gil Salvatierra,Newcastle,True,24,16,Tottenham,MID,1.0,,,,
Cristian Romero,Newcastle,True,24,16,Tottenham,DEF,1.0,,,,
Dane Scarlett,Newcastle,True,24,16,Tottenham,FWD,0.0,,,,
Dejan Kulusevski,Newcastle,True,24,16,Tottenham,MID,2.0,,,,
Destiny Udogie,Newcastle,True,24,16,Tottenham,DEF,9.0,,,,
Djed Spence,Newcastle,True,24,16,Tottenham,DEF,0.0,,,,
Emerson Aparecido Leite de Souza Junior,Newcastle,True,24,16,Tottenham,DEF,0.0,,,,
Fraser Forster,Newcastle,True,24,16,Tottenham,GK,0.0,,,,
Giovani Lo Celso,Newcastle,True,24,16,Tottenham,MID,1.0,,,,
Guglielmo Vicario,Newcastle,True,24,16,Tottenham,GK,2.0,,,,
Heung-Min Son,Newcastle,True,24,16,Tottenham,MID,17.0,,,,
James Maddison,Newcastle,True,24,16,Tottenham,MID,0.0,,,,
Manor Solomon,Newcastle,True,24,16,Tottenham,MID,0.0,,,,
Micky van de Ven,Newcastle,True,24,16,Tottenham,DEF,0.0,,,,
Oliver Skipp,Newcastle,True,24,16,Tottenham,MID,1.0,,,,
Pape Matar Sarr,Newcastle,True,24,16,Tottenham,MID,3.0,,,,
Pedro Porro,Newcastle,True,24,16,Tottenham,DEF,5.0,,,,
Pierre-Emile Højbjerg,Newcastle,True,24,16,Tottenham,MID,1.0,,,,
Richarlison de Andrade,Newcastle,True,24,16,Tottenham,MID,15.0,,,,
Rodrigo Bentancur,Newcastle,True,24,16,Tottenham,MID,0.0,,,,
Yves Bissouma,Newcastle,True,24,16,Tottenham,MID,3.0,,,,
Alejo Véliz,Nottingham,False,24,17,Tottenham,FWD,1.0,,,,
Alfie Whiteman,Nottingham,False,24,17,Tottenham,GK,0.0,,,,
Ashley Phillips,Nottingham,False,24,17,Tottenham,DEF,0.0,,,,
Ben Davies,Nottingham,False,24,17,Tottenham,DEF,5.0,,,,
Brandon Austin,Nottingham,False,24,17,Tottenham,GK,0.0,,,,
Brennan Johnson,Nottingham,False,24,17,Tottenham,MID,1.0,,,,
Bryan Gil Salvatierra,Nottingham,False,24,17,Tottenham,MID,0.0,,,,
Cristian Romero,Nottingham,False,24,17,Tottenham,DEF,7.0,,,,
Dane Scarlett,Nottingham,False,24,17,Tottenham,FWD,0.0,,,,
Dejan Kulusevski,Nottingham,False,24,17,Tottenham,MID,14.0,,,,
Destiny Udogie,Nottingham,False,24,17,Tottenham,DEF,5.0,,,,
Djed Spence,Nottingham,False,24,17,Tottenham,DEF,0.0,,,,
Emerson Aparecido Leite de Souza Junior,Nottingham,False,24,17,Tottenham,DEF,1.0,,,,
Fraser Forster,Nottingham,False,24,17,Tottenham,GK,0.0,,,,
Giovani Lo Celso,Nottingham,False,24,17,Tottenham,MID,0.0,,,,
Guglielmo Vicario,Nottingham,False,24,17,Tottenham,GK,6.0,,,,
Heung-Min Son,Nottingham,False,24,17,Tottenham,MID,2.0,,,,
James Maddison,Nottingham,False,24,17,Tottenham,MID,0.0,,,,
Manor Solomon,Nottingham,False,24,17,Tottenham,MID,0.0,,,,
Micky van de Ven,Nottingham,False,24,17,Tottenham,DEF,0.0,,,,
Oliver Skipp,Nottingham,False,24,17,Tottenham,MID,1.0,,,,
Pape Matar Sarr,Nottingham,False,24,17,Tottenham,MID,2.0,,,,
Pedro Porro,Nottingham,False,24,17,Tottenham,DEF,8.0,,,,
Pierre-Emile Højbjerg,Nottingham,False,24,17,Tottenham,MID,1.0,,,,
Richarlison de Andrade,Nottingham,False,24,17,Tottenham,MID,9.0,,,,
Rodrigo Bentancur,Nottingham,False,24,17,Tottenham,MID,0.0,,,,
Yves Bissouma,Nottingham,False,24,17,Tottenham,MID,0.0,,,,
Alejo Véliz,Everton,True,24,18,Tottenham,FWD,0.0,,,,
Alfie Whiteman,Everton,True,24,18,Tottenham,GK,0.0,,,,
Ashley Phillips,Everton,True,24,18,Tottenham,DEF,0.0,,,,
Ben Davies,Everton,True,24,18,Tottenham,DEF,2.0,,,,
Brandon Austin,Everton,True,24,18,Tottenham,GK,0.0,,,,
Brennan Johnson,Everton,True,24,18,Tottenham,MID,9.0,,,,
Bryan Gil Salvatierra,Everton,True,24,18,Tottenham,MID,0.0,,,,
Cristian Romero,Everton,True,24,18,Tottenham,DEF,1.0,,,,
Dane Scarlett,Everton,True,24,18,Tottenham,FWD,0.0,,,,
Dejan Kulusevski,Everton,True,24,18,Tottenham,MID,1.0,,,,
Destiny Udogie,Everton,True,24,18,Tottenham,DEF,0.0,,,,
Djed Spence,Everton,True,24,18,Tottenham,DEF,0.0,,,,
Emerson Aparecido Leite de Souza Junior,Everton,True,24,18,Tottenham,DEF,5.0,,,,
Fraser Forster,Everton,True,24,18,Tottenham,GK,0.0,,,,
Giovani Lo Celso,Everton,True,24,18,Tottenham,MID,1.0,,,,
Guglielmo Vicario,Everton,True,24,18,Tottenham,GK,6.0,,,,
Heung-Min Son,Everton,True,24,18,Tottenham,MID,7.0,,,,
James Maddison,Everton,True,24,18,Tottenham,MID,0.0,,,,
Manor Solomon,Everton,True,24,18,Tottenham,MID,0.0,,,,
Micky van de Ven,Everton,True,24,18,Tottenham,DEF,0.0,,,,
Oliver Skipp,Everton,True,24,18,Tottenham,MID,2.0,,,,
Pape Matar Sarr,Everton,True,24,18,Tottenham,MID,3.0,,,,
Pedro Porro,Everton,True,24,18,Tottenham,DEF,2.0,,,,
Pierre-Emile Højbjerg,Everton,True,24,18,Tottenham,MID,1.0,,,,
Richarlison de Andrade,Everton,True,24,18,Tottenham,MID,8.0,,,,
Rodrigo Bentancur,Everton,True,24,18,Tottenham,MID,0.0,,,,
Yves Bissouma,Everton,True,24,18,Tottenham,MID,0.0,,,,
Alejo Véliz,Brighton,False,24,19,Tottenham,FWD,5.0,,,,
Alfie Whiteman,Brighton,False,24,19,Tottenham,GK,0.0,,,,
Ashley Phillips,Brighton,False,24,19,Tottenham,DEF,0.0,,,,
Ben Davies,Brighton,False,24,19,Tottenham,DEF,6.0,,,,
Brandon Austin,Brighton,False,24,19,Tottenham,GK,0.0,,,,
Brennan Johnson,Brighton,False,24,19,Tottenham,MID,2.0,,,,
Bryan Gil Salvatierra,Brighton,False,24,19,Tottenham,MID,1.0,,,,
Cristian Romero,Brighton,False,24,19,Tottenham,DEF,0.0,,,,
Dane Scarlett,Brighton,False,24,19,Tottenham,FWD,0.0,,,,
Dejan Kulusevski,Brighton,False,24,19,Tottenham,MID,1.0,,,,
Destiny Udogie,Brighton,False,24,19,Tottenham,DEF,0.0,,,,
Djed Spence,Brighton,False,24,19,Tottenham,DEF,0.0,,,,
Emerson Aparecido Leite de Souza Junior,Brighton,False,24,19,Tottenham,DEF,0.0,,,,
Fraser Forster,Brighton,False,24,19,Tottenham,GK,0.0,,,,
Giovani Lo Celso,Brighton,False,24,19,Tottenham,MID,1.0,,,,
Guglielmo Vicario,Brighton,False,24,19,Tottenham,GK,1.0,,,,
Heung-Min Son,Brighton,False,24,19,Tottenham,MID,5.0,,,,
James Maddison,Brighton,False,24,19,Tottenham,MID,0.0,,,,
Manor Solomon,Brighton,False,24,19,Tottenham,MID,0.0,,,,
Micky van de Ven,Brighton,False,24,19,Tottenham,DEF,0.0,,,,
Oliver Skipp,Brighton,False,24,19,Tottenham,MID,0.0,,,,
Pape Matar Sarr,Brighton,False,24,19,Tottenham,MID,2.0,,,,
Pedro Porro,Brighton,False,24,19,Tottenham,DEF,5.0,,,,
Pierre-Emile Højbjerg,Brighton,False,24,19,Tottenham,MID,2.0,,,,
Richarlison de Andrade,Brighton,False,24,19,Tottenham,MID,1.0,,,,
Rodrigo Bentancur,Brighton,False,24,19,Tottenham,MID,0.0,,,,
Yves Bissouma,Brighton,False,24,19,Tottenham,MID,0.0,,,,
Alejo Véliz,Bournemouth,True,24,20,Tottenham,FWD,1.0,,,,
Alfie Whiteman,Bournemouth,True,24,20,Tottenham,GK,0.0,,,,
Ashley Phillips,Bournemouth,True,24,20,Tottenham,DEF,0.0,,,,
Ben Davies,Bournemouth,True,24,20,Tottenham,DEF,2.0,,,,
Brandon Austin,Bournemouth,True,24,20,Tottenham,GK,0.0,,,,
Brennan Johnson,Bournemouth,True,24,20,Tottenham,MID,6.0,,,,
Bryan Gil Salvatierra,Bournemouth,True,24,20,Tottenham,MID,1.0,,,,
Cristian Romero,Bournemouth,True,24,20,Tottenham,DEF,0.0,,,,
Dane Scarlett,Bournemouth,True,24,20,Tottenham,FWD,0.0,,,,
Dejan Kulusevski,Bournemouth,True,24,20,Tottenham,MID,0.0,,,,
Destiny Udogie,Bournemouth,True,24,20,Tottenham,DEF,2.0,,,,
Djed Spence,Bournemouth,True,24,20,Tottenham,DEF,0.0,,,,
Emerson Aparecido Leite de Souza Junior,Bournemouth,True,24,20,Tottenham,DEF,1.0,,,,
Fraser Forster,Bournemouth,True,24,20,Tottenham,GK,0.0,,,,
Giovani Lo Celso,Bournemouth,True,24,20,Tottenham,MID,11.0,,,,
Guglielmo Vicario,Bournemouth,True,24,20,Tottenham,GK,3.0,,,,
Heung-Min Son,Bournemouth,True,24,20,Tottenham,MID,9.0,,,,
James Maddison,Bournemouth,True,24,20,Tottenham,MID,0.0,,,,
Manor Solomon,Bournemouth,True,24,20,Tottenham,MID,0.0,,,,
Micky van de Ven,Bournemouth,True,24,20,Tottenham,DEF,0.0,,,,
Oliver Skipp,Bournemouth,True,24,20,Tottenham,MID,0.0,,,,
Pape Matar Sarr,Bournemouth,True,24,20,Tottenham,MID,6.0,,,,
Pedro Porro,Bournemouth,True,24,20,Tottenham,DEF,2.0,,,,
Pierre-Emile Højbjerg,Bournemouth,True,24,20,Tottenham,MID,1.0,,,,
Richarlison de Andrade,Bournemouth,True,24,20,Tottenham,MID,8.0,,,,
Rodrigo Bentancur,Bournemouth,True,24,20,Tottenham,MID,1.0,,,,
Yves Bissouma,Bournemouth,True,24,20,Tottenham,MID,0.0,,,,
Alejo Véliz,Manchester Utd,False,24,21,Tottenham,FWD,0.0,,,,
Alfie Whiteman,Manchester Utd,False,24,21,Tottenham,GK,0.0,,,,
Ashley Phillips,Manchester Utd,False,24,21,Tottenham,DEF,0.0,,,,
Ben Davies,Manchester Utd,False,24,21,Tottenham,DEF,0.0,,,,
Brandon Austin,Manchester Utd,False,24,21,Tottenham,GK,0.0,,,,
Brennan Johnson,Manchester Utd,False,24,21,Tottenham,MID,2.0,,,,
Bryan Gil Salvatierra,Manchester Utd,False,24,21,Tottenham,MID,1.0,,,,
Cristian Romero,Manchester Utd,False,24,21,Tottenham,DEF,1.0,,,,
Dane Scarlett,Manchester Utd,False,24,21,Tottenham,FWD,0.0,,,,
Dejan Kulusevski,Manchester Utd,False,24,21,Tottenham,MID,0.0,,,,
Destiny Udogie,Manchester Utd,False,24,21,Tottenham,DEF,1.0,,,,
Djed Spence,Manchester Utd,False,24,21,Tottenham,DEF,0.0,,,,
Emerson Aparecido Leite de Souza Junior,Manchester Utd,False,24,21,Tottenham,DEF,1.0,,,,
Fraser Forster,Manchester Utd,False,24,21,Tottenham,GK,0.0,,,,
Giovani Lo Celso,Manchester Utd,False,24,21,Tottenham,MID,0.0,,,,
Guglielmo Vicario,Manchester Utd,False,24,21,Tottenham,GK,1.0,,,,
Heung-Min Son,Manchester Utd,False,24,21,Tottenham,MID,0.0,,,,
James Maddison,Manchester Utd,False,24,21,Tottenham,MID,0.0,,,,
Manor Solomon,Manchester Utd,False,24,21,Tottenham,MID,0.0,,,,
Micky van de Ven,Manchester Utd,False,24,21,Tottenham,DEF,1.0,,,,
Oliver Skipp,Manchester Utd,False,24,21,Tottenham,MID,2.0,,,,
Pape Matar Sarr,Manchester Utd,False,24,21,Tottenham,MID,0.0,,,,
Pedro Porro,Manchester Utd,False,24,21,Tottenham,DEF,6.0,,,,
Pierre-Emile Højbjerg,Manchester Utd,False,24,21,Tottenham,MID,2.0,,,,
Richarlison de Andrade,Manchester Utd,False,24,21,Tottenham,MID,8.0,,,,
Rodrigo Bentancur,Manchester Utd,False,24,21,Tottenham,MID,6.0,,,,
Timo Werner,Manchester Utd,False,24,21,Tottenham,FWD,5.0,,,,
Yves Bissouma,Manchester Utd,False,24,21,Tottenham,MID,0.0,,,,
Alejo Véliz,Brentford,True,24,22,Tottenham,FWD,0.0,,,,
Alfie Whiteman,Brentford,True,24,22,Tottenham,GK,0.0,,,,
Ashley Phillips,Brentford,True,24,22,Tottenham,DEF,0.0,,,,
Ben Davies,Brentford,True,24,22,Tottenham,DEF,0.0,,,,
Brandon Austin,Brentford,True,24,22,Tottenham,GK,0.0,,,,
Brennan Johnson,Brentford,True,24,22,Tottenham,MID,7.0,,,,
Bryan Gil Salvatierra,Brentford,True,24,22,Tottenham,MID,0.0,,,,
Cristian Romero,Brentford,True,24,22,Tottenham,DEF,1.0,,,,
Dane Scarlett,Brentford,True,24,22,Tottenham,FWD,0.0,,,,
Dejan Kulusevski,Brentford,True,24,22,Tottenham,MID,1.0,,,,
Destiny Udogie,Brentford,True,24,22,Tottenham,DEF,10.0,,,,
Djed Spence,Brentford,True,24,22,Tottenham,DEF,0.0,,,,
Emerson Aparecido Leite de Souza Junior,Brentford,True,24,22,Tottenham,DEF,0.0,,,,
Fraser Forster,Brentford,True,24,22,Tottenham,GK,0.0,,,,
Giovani Lo Celso,Brentford,True,24,22,Tottenham,MID,0.0,,,,
Guglielmo Vicario,Brentford,True,24,22,Tottenham,GK,2.0,,,,
Heung-Min Son,Brentford,True,24,22,Tottenham,MID,0.0,,,,
James Maddison,Brentford,True,24,22,Tottenham,MID,7.0,,,,
Manor Solomon,Brentford,True,24,22,Tottenham,MID,0.0,,,,
Micky van de Ven,Brentford,True,24,22,Tottenham,DEF,1.0,,,,
Oliver Skipp,Brentford,True,24,22,Tottenham,MID,1.0,,,,
Pape Matar Sarr,Brentford,True,24,22,Tottenham,MID,0.0,,,,
Pedro Porro,Brentford,True,24,22,Tottenham,DEF,1.0,,,,
Pierre-Emile Højbjerg,Brentford,True,24,22,Tottenham,MID,1.0,,,,
Richarlison de Andrade,Brentford,True,24,22,Tottenham,MID,7.0,,,,
Rodrigo Bentancur,Brentford,True,24,22,Tottenham,MID,1.0,,,,
Timo Werner,Brentford,True,24,22,Tottenham,FWD,5.0,,,,
Yves Bissouma,Brentford,True,24,22,Tottenham,MID,0.0,,,,
Alejo Véliz,Everton,False,24,23,Tottenham,FWD,0.0,,,,
Alfie Whiteman,Everton,False,24,23,Tottenham,GK,0.0,,,,
Ashley Phillips,Everton,False,24,23,Tottenham,DEF,0.0,,,,
Ben Davies,Everton,False,24,23,Tottenham,DEF,0.0,,,,
Brandon Austin,Everton,False,24,23,Tottenham,GK,0.0,,,,
Brennan Johnson,Everton,False,24,23,Tottenham,MID,2.0,,,,
Bryan Gil Salvatierra,Everton,False,24,23,Tottenham,MID,1.0,,,,
Cristian Romero,Everton,False,24,23,Tottenham,DEF,1.0,,,,
Dane Scarlett,Everton,False,24,23,Tottenham,FWD,0.0,,,,
Dejan Kulusevski,Everton,False,24,23,Tottenham,MID,1.0,,,,
Destiny Udogie,Everton,False,24,23,Tottenham,DEF,4.0,,,,
Djed Spence,Everton,False,24,23,Tottenham,DEF,0.0,,,,
Emerson Aparecido Leite de Souza Junior,Everton,False,24,23,Tottenham,DEF,0.0,,,,
Fraser Forster,Everton,False,24,23,Tottenham,GK,0.0,,,,
Giovani Lo Celso,Everton,False,24,23,Tottenham,MID,0.0,,,,
Guglielmo Vicario,Everton,False,24,23,Tottenham,GK,1.0,,,,
Heung-Min Son,Everton,False,24,23,Tottenham,MID,0.0,,,,
James Maddison,Everton,False,24,23,Tottenham,MID,5.0,,,,
Manor Solomon,Everton,False,24,23,Tottenham,MID,0.0,,,,
Micky van de Ven,Everton,False,24,23,Tottenham,DEF,1.0,,,,
Oliver Skipp,Everton,False,24,23,Tottenham,MID,1.0,,,,
Pape Matar Sarr,Everton,False,24,23,Tottenham,MID,1.0,,,,
Pedro Porro,Everton,False,24,23,Tottenham,DEF,1.0,,,,
Pierre-Emile Højbjerg,Everton,False,24,23,Tottenham,MID,2.0,,,,
Richarlison de Andrade,Everton,False,24,23,Tottenham,MID,15.0,,,,
Rodrigo Bentancur,Everton,False,24,23,Tottenham,MID,2.0,,,,
Timo Werner,Everton,False,24,23,Tottenham,FWD,2.0,,,,
Yves Bissouma,Everton,False,24,23,Tottenham,MID,0.0,,,,
Alejo Véliz,Brighton,True,24,24,Tottenham,FWD,0.0,,,,
Alfie Whiteman,Brighton,True,24,24,Tottenham,GK,0.0,,,,
Ashley Phillips,Brighton,True,24,24,Tottenham,DEF,0.0,,,,
Ben Davies,Brighton,True,24,24,Tottenham,DEF,1.0,,,,
Brandon Austin,Brighton,True,24,24,Tottenham,GK,0.0,,,,
Brennan Johnson,Brighton,True,24,24,Tottenham,MID,7.0,,,,
Bryan Gil Salvatierra,Brighton,True,24,24,Tottenham,MID,0.0,,,,
Cristian Romero,Brighton,True,24,24,Tottenham,DEF,2.0,,,,
Dane Scarlett,Brighton,True,24,24,Tottenham,FWD,0.0,,,,
Dejan Kulusevski,Brighton,True,24,24,Tottenham,MID,2.0,,,,
Destiny Udogie,Brighton,True,24,24,Tottenham,DEF,2.0,,,,
Djed Spence,Brighton,True,24,24,Tottenham,DEF,0.0,,,,
Emerson Aparecido Leite de Souza Junior,Brighton,True,24,24,Tottenham,DEF,0.0,,,,
Fraser Forster,Brighton,True,24,24,Tottenham,GK,0.0,,,,
Giovani Lo Celso,Brighton,True,24,24,Tottenham,MID,0.0,,,,
Guglielmo Vicario,Brighton,True,24,24,Tottenham,GK,2.0,,,,
Heung-Min Son,Brighton,True,24,24,Tottenham,MID,4.0,,,,
James Maddison,Brighton,True,24,24,Tottenham,MID,1.0,,,,
Manor Solomon,Brighton,True,24,24,Tottenham,MID,0.0,,,,
Micky van de Ven,Brighton,True,24,24,Tottenham,DEF,2.0,,,,
Oliver Skipp,Brighton,True,24,24,Tottenham,MID,0.0,,,,
Pape Matar Sarr,Brighton,True,24,24,Tottenham,MID,8.0,,,,
Pedro Porro,Brighton,True,24,24,Tottenham,DEF,2.0,,,,
Pierre-Emile Højbjerg,Brighton,True,24,24,Tottenham,MID,1.0,,,,
Richarlison de Andrade,Brighton,True,24,24,Tottenham,MID,2.0,,,,
Rodrigo Bentancur,Brighton,True,24,24,Tottenham,MID,2.0,,,,
Timo Werner,Brighton,True,24,24,Tottenham,FWD,2.0,,,,
Yves Bissouma,Brighton,True,24,24,Tottenham,MID,1.0,,,,
Alejo Véliz,Wolves,True,24,25,Tottenham,FWD,0.0,,,,
Alfie Whiteman,Wolves,True,24,25,Tottenham,GK,0.0,,,,
Ashley Phillips,Wolves,True,24,25,Tottenham,DEF,0.0,,,,
Ben Davies,Wolves,True,24,25,Tottenham,DEF,1.0,,,,
Brandon Austin,Wolves,True,24,25,Tottenham,GK,0.0,,,,
Brennan Johnson,Wolves,True,24,25,Tottenham,MID,1.0,,,,
Bryan Gil Salvatierra,Wolves,True,24,25,Tottenham,MID,0.0,,,,
Cristian Romero,Wolves,True,24,25,Tottenham,DEF,1.0,,,,
Dane Scarlett,Wolves,True,24,25,Tottenham,FWD,0.0,,,,
Dejan Kulusevski,Wolves,True,24,25,Tottenham,MID,9.0,,,,
Destiny Udogie,Wolves,True,24,25,Tottenham,DEF,0.0,,,,
Djed Spence,Wolves,True,24,25,Tottenham,DEF,0.0,,,,
Emerson Aparecido Leite de Souza Junior,Wolves,True,24,25,Tottenham,DEF,1.0,,,,
Fraser Forster,Wolves,True,24,25,Tottenham,GK,0.0,,,,
Giovani Lo Celso,Wolves,True,24,25,Tottenham,MID,1.0,,,,
Guglielmo Vicario,Wolves,True,24,25,Tottenham,GK,3.0,,,,
Heung-Min Son,Wolves,True,24,25,Tottenham,MID,2.0,,,,
James Maddison,Wolves,True,24,25,Tottenham,MID,2.0,,,,
Manor Solomon,Wolves,True,24,25,Tottenham,MID,0.0,,,,
Micky van de Ven,Wolves,True,24,25,Tottenham,DEF,1.0,,,,
Oliver Skipp,Wolves,True,24,25,Tottenham,MID,0.0,,,,
Pape Matar Sarr,Wolves,True,24,25,Tottenham,MID,2.0,,,,
Pedro Porro,Wolves,True,24,25,Tottenham,DEF,0.0,,,,
Pierre-Emile Højbjerg,Wolves,True,24,25,Tottenham,MID,1.0,,,,
Richarlison de Andrade,Wolves,True,24,25,Tottenham,MID,2.0,,,,
Rodrigo Bentancur,Wolves,True,24,25,Tottenham,MID,1.0,,,,
Timo Werner,Wolves,True,24,25,Tottenham,FWD,1.0,,,,
Yves Bissouma,Wolves,True,24,25,Tottenham,MID,2.0,,,,
Alejo Véliz,Crystal Palace,True,24,27,Tottenham,FWD,0.0,,,,
Alfie Whiteman,Crystal Palace,True,24,27,Tottenham,GK,0.0,,,,
Ashley Phillips,Crystal Palace,True,24,27,Tottenham,DEF,0.0,,,,
Ben Davies,Crystal Palace,True,24,27,Tottenham,DEF,0.0,,,,
Brandon Austin,Crystal Palace,True,24,27,Tottenham,GK,0.0,,,,
Brennan Johnson,Crystal Palace,True,24,27,Tottenham,MID,8.0,,,,
Bryan Gil Salvatierra,Crystal Palace,True,24,27,Tottenham,MID,0.0,,,,
Cristian Romero,Crystal Palace,True,24,27,Tottenham,DEF,10.0,,,,
Dane Scarlett,Crystal Palace,True,24,27,Tottenham,FWD,1.0,,,,
Dejan Kulusevski,Crystal Palace,True,24,27,Tottenham,MID,2.0,,,,
Destiny Udogie,Crystal Palace,True,24,27,Tottenham,DEF,2.0,,,,
Djed Spence,Crystal Palace,True,24,27,Tottenham,DEF,0.0,,,,
Emerson Aparecido Leite de Souza Junior,Crystal Palace,True,24,27,Tottenham,DEF,2.0,,,,
Fraser Forster,Crystal Palace,True,24,27,Tottenham,GK,0.0,,,,
Giovani Lo Celso,Crystal Palace,True,24,27,Tottenham,MID,1.0,,,,
Guglielmo Vicario,Crystal Palace,True,24,27,Tottenham,GK,2.0,,,,
Heung-Min Son,Crystal Palace,True,24,27,Tottenham,MID,7.0,,,,
James Maddison,Crystal Palace,True,24,27,Tottenham,MID,5.0,,,,
Manor Solomon,Crystal Palace,True,24,27,Tottenham,MID,0.0,,,,
Micky van de Ven,Crystal Palace,True,24,27,Tottenham,DEF,2.0,,,,
Oliver Skipp,Crystal Palace,True,24,27,Tottenham,MID,0.0,,,,
Pape Matar Sarr,Crystal Palace,True,24,27,Tottenham,MID,1.0,,,,
Pedro Porro,Crystal Palace,True,24,27,Tottenham,DEF,0.0,,,,
Pierre-Emile Højbjerg,Crystal Palace,True,24,27,Tottenham,MID,1.0,,,,
Richarlison de Andrade,Crystal Palace,True,24,27,Tottenham,MID,0.0,,,,
Rodrigo Bentancur,Crystal Palace,True,24,27,Tottenham,MID,1.0,,,,
Timo Werner,Crystal Palace,True,24,27,Tottenham,FWD,9.0,,,,
Yves Bissouma,Crystal Palace,True,24,27,Tottenham,MID,2.0,,,,
Alejo Véliz,Aston Villa,False,24,28,Tottenham,FWD,0.0,,,,
Alfie Whiteman,Aston Villa,False,24,28,Tottenham,GK,0.0,,,,
Ashley Phillips,Aston Villa,False,24,28,Tottenham,DEF,0.0,,,,
Ben Davies,Aston Villa,False,24,28,Tottenham,DEF,0.0,,,,
Brandon Austin,Aston Villa,False,24,28,Tottenham,GK,0.0,,,,
Brennan Johnson,Aston Villa,False,24,28,Tottenham,MID,8.0,,,,
Bryan Gil Salvatierra,Aston Villa,False,24,28,Tottenham,MID,0.0,,,,
Cristian Romero,Aston Villa,False,24,28,Tottenham,DEF,8.0,,,,
Dane Scarlett,Aston Villa,False,24,28,Tottenham,FWD,0.0,,,,
Dejan Kulusevski,Aston Villa,False,24,28,Tottenham,MID,6.0,,,,
Destiny Udogie,Aston Villa,False,24,28,Tottenham,DEF,6.0,,,,
Djed Spence,Aston Villa,False,24,28,Tottenham,DEF,0.0,,,,
Emerson Aparecido Leite de Souza Junior,Aston Villa,False,24,28,Tottenham,DEF,0.0,,,,
Fraser Forster,Aston Villa,False,24,28,Tottenham,GK,0.0,,,,
Giovani Lo Celso,Aston Villa,False,24,28,Tottenham,MID,0.0,,,,
Guglielmo Vicario,Aston Villa,False,24,28,Tottenham,GK,6.0,,,,
Heung-Min Son,Aston Villa,False,24,28,Tottenham,MID,17.0,,,,
James Maddison,Aston Villa,False,24,28,Tottenham,MID,9.0,,,,
Manor Solomon,Aston Villa,False,24,28,Tottenham,MID,0.0,,,,
Micky van de Ven,Aston Villa,False,24,28,Tottenham,DEF,1.0,,,,
Oliver Skipp,Aston Villa,False,24,28,Tottenham,MID,0.0,,,,
Pape Matar Sarr,Aston Villa,False,24,28,Tottenham,MID,5.0,,,,
Pedro Porro,Aston Villa,False,24,28,Tottenham,DEF,7.0,,,,
Pierre-Emile Højbjerg,Aston Villa,False,24,28,Tottenham,MID,1.0,,,,
